#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
CE|89464||HNZ|40.9567|-124.1164|25.0|0.0|0.0|-90.0|Kinemetrics_FBA-11|213742.0|1.0|M/S**2|200.0|2011-12-08T00:00:00|3000-01-01T00:00:00
CE|89464|10|HNZ|40.9567|-124.1164|25.0|0.0|0.0|-90.0|Kinemetrics_FBA-11|213742.0|1.0|M/S**2|100.0|2017-09-19T00:00:00|3000-01-01T00:00:00
CE|89486||HNE|40.584|-124.145|21.0|0.0|90.0|0.0|Kinemetrics_FBA-11|104.448|1.0|M/S**2|200.0|2005-08-03T00:00:00|2019-11-20T00:00:00
CE|89486||HNN|40.584|-124.145|21.0|0.0|360.0|0.0|Kinemetrics_FBA-11|104.202|1.0|M/S**2|200.0|2005-08-03T00:00:00|2019-11-20T00:00:00
CE|89486||HNZ|40.584|-124.145|21.0|0.0|0.0|-90.0|Kinemetrics_FBA-11|104.612|1.0|M/S**2|200.0|2005-08-03T00:00:00|2019-11-20T00:00:00
CE|89530||HNE|40.0261|-124.0705|20.0|0.0|90.0|0.0|Kinemetrics_Episensor|214080.0|1.0|M/S**2|200.0|2005-08-02T00:00:00|3000-01-01T00:00:00
CE|89530||HNN|40.0261|-124.0705|20.0|0.0|360.0|0.0|Kinemetrics_Episensor|214080.0|1.0|M/S**2|200.0|2005-08-02T00:00:00|3000-01-01T00:00:00
CE|89530||HNZ|40.0261|-124.0705|20.0|0.0|0.0|-90.0|Kinemetrics_Episensor|214080.0|1.0|M/S**2|200.0|2005-08-02T00:00:00|3000-01-01T00:00:00
CE|89688||HNE|40.0331|-124.0769|28.0|0.0|90.0|0.0|Kinemetrics_Episensor|213742.0|1.0|M/S**2|200.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89688|10|HNE|40.0331|-124.0769|28.0|0.0|90.0|0.0|Kinemetrics_Episensor|213742.0|1.0|M/S**2|100.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89688||HNN|40.0331|-124.0769|28.0|0.0|180.0|0.0|Kinemetrics_Episensor|213406.0|1.0|M/S**2|200.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89688|10|HNN|40.0331|-124.0769|28.0|0.0|180.0|0.0|Kinemetrics_Episensor|213406.0|1.0|M/S**2|100.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89688||HNZ|40.0331|-124.0769|28.0|0.0|0.0|-90.0|Kinemetrics_Episensor|214413.0|1.0|M/S**2|200.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89688|10|HNZ|40.0331|-124.0769|28.0|0.0|0.0|-90.0|Kinemetrics_Episensor|214413.0|1.0|M/S**2|100.0|2019-04-24T00:00:00|3000-01-01T00:00:00
CE|89734||HNE|40.8187|-124.1656|1.0|0.0|90.0|0.0|Kinemetrics_FBA-11|213742.0|1.0|M/S**2|200.0|2019-06-06T00:00:00|3000-01-01T00:00:00
CE|89734||HNN|40.8187|-124.1656|1.0|0.0|180.0|0.0|Kinemetrics_FBA-11|213406.0|1.0|M/S**2|200.0|2019-06-06T00:00:00|3000-01-01T00:00:00
CE|89734||HNZ|40.8187|-124.1656|1.0|0.0|0.0|-90.0|Kinemetrics_FBA-11|212735.0|1.0|M/S**2|200.0|2019-06-06T00:00:00|3000-01-01T00:00:00
CE|89781||HNE|40.7834|-124.1435|35.0|0.0|90.0|0.0|Kinemetrics_Episensor|214077.0|1.0|M/S**2|200.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|89781|10|HNE|40.7834|-124.1435|35.0|0.0|90.0|0.0|Kinemetrics_Episensor|214077.0|1.0|M/S**2|100.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|89781||HNN|40.7834|-124.1435|35.0|0.0|360.0|0.0|Kinemetrics_Episensor|213910.0|1.0|M/S**2|200.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|89781|10|HNN|40.7834|-124.1435|35.0|0.0|360.0|0.0|Kinemetrics_Episensor|213910.0|1.0|M/S**2|100.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|89781||HNZ|40.7834|-124.1435|35.0|0.0|0.0|-90.0|Kinemetrics_Episensor|214413.0|1.0|M/S**2|200.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|89781|10|HNZ|40.7834|-124.1435|35.0|0.0|0.0|-90.0|Kinemetrics_Episensor|214413.0|1.0|M/S**2|100.0|2017-09-20T00:00:00|3000-01-01T00:00:00
CE|99640||HNE|41.137|-124.151|72.0|0.0|90.0|0.0|Kinemetrics_FBA-11|215086.0|1.0|M/S**2|200.0|2004-02-05T00:00:00|2021-05-18T00:00:00
CE|99640||HNN|41.137|-124.151|72.0|0.0|360.0|0.0|Kinemetrics_FBA-11|214751.0|1.0|M/S**2|200.0|2004-02-05T00:00:00|2021-05-18T00:00:00
CE|99640||HNZ|41.137|-124.151|72.0|0.0|0.0|-90.0|Kinemetrics_FBA-11|214080.0|1.0|M/S**2|200.0|2004-02-05T00:00:00|2021-05-18T00:00:00
NC|K002|01|HNE|41.363411|-124.01931|45.0|0.0|90.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T17:18:00|3000-01-01T00:00:00
NC|K002|01|HNN|41.363411|-124.01931|45.0|0.0|0.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T17:18:00|3000-01-01T00:00:00
NC|K002|01|HNZ|41.363411|-124.01931|45.0|0.0|0.0|-90.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T17:18:00|3000-01-01T00:00:00
NC|K003|01|HNE|40.935638|-124.099701|36.0|0.0|90.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T22:36:00|3000-01-01T00:00:00
NC|K003|01|HNN|40.935638|-124.099701|36.0|0.0|0.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T22:36:00|3000-01-01T00:00:00
NC|K003|01|HNZ|40.935638|-124.099701|36.0|0.0|0.0|-90.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-04T22:36:00|3000-01-01T00:00:00
NC|K004|01|HNE|40.246887|-124.119537|170.0|0.0|90.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-05T18:49:00|3000-01-01T00:00:00
NC|K004|01|HNN|40.246887|-124.119537|170.0|0.0|0.0|0.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-05T18:49:00|3000-01-01T00:00:00
NC|K004|01|HNZ|40.246887|-124.119537|170.0|0.0|0.0|-90.0|GeoSIG-AC63|256692.0|1.0|M/S**2|200.0|2012-12-05T18:49:00|3000-01-01T00:00:00
NC|KBN||EHZ|39.892372|-123.19503|1329.0|0.0|0.0|-90.0|L4|383118000.0|10.0|M/S|100.0|2015-10-29T22:00:00|2020-11-03T19:46:00
NC|KBS|02|EHZ|39.917187|-123.595612|1120.0|0.0|0.0|-90.0|L4|383118000.0|10.0|M/S|100.0|2015-10-29T22:00:00|2021-11-05T21:25:00
NC|KBU|01|EHZ|40.24553|-123.8532|577.0|0.0|0.0|-90.0|L-4C VERTICAL,Velocity Transducer,SERCEL|400000000.0|10.0|M/S|100.0|2019-05-22T00:00:00|3000-01-01T00:00:00
NC|KBU|01|HNE|40.24553|-123.8532|577.0|0.0|90.0|0.0|TITAN,Accelerometer,NANOMETRICS|204000.0|1.0|M/S**2|100.0|2019-05-22T00:00:00|3000-01-01T00:00:00
NC|KBU|01|HNN|40.24553|-123.8532|577.0|0.0|0.0|0.0|TITAN,Accelerometer,NANOMETRICS|204000.0|1.0|M/S**2|100.0|2019-05-22T00:00:00|3000-01-01T00:00:00
NC|KBU|01|HNZ|40.24553|-123.8532|577.0|0.0|0.0|-90.0|TITAN,Accelerometer,NANOMETRICS|204000.0|1.0|M/S**2|100.0|2019-05-22T00:00:00|3000-01-01T00:00:00
NC|KCO||EHZ|40.256748|-124.265984|892.0|0.0|0.0|-90.0|L4|335570000.0|10.0|M/S|100.0|2016-09-29T23:10:00|2022-03-22T20:00:00
NC|KCO||HNE|40.256748|-124.265984|892.0|0.0|90.0|0.0|Episensor|213909.0|1.0|M/S**2|100.0|2016-09-29T23:10:00|2022-03-22T20:00:00
NC|KCO||HNN|40.256748|-124.265984|892.0|0.0|0.0|0.0|Episensor|213909.0|1.0|M/S**2|100.0|2016-09-29T23:10:00|2022-03-22T20:00:00
NC|KCO||HNZ|40.256748|-124.265984|892.0|0.0|0.0|-90.0|Episensor|213909.0|1.0|M/S**2|100.0|2016-09-29T23:10:00|2022-03-22T20:00:00
NC|KCR|02|EHZ|40.426441|-123.820641|873.0|0.0|0.0|-90.0|L4|383118000.0|10.0|M/S|100.0|2015-10-28T00:00:00|2020-09-23T23:00:00
NC|KCS||EHZ|40.53791|-123.513939|1640.0|0.0|0.0|-90.0|L4|383118000.0|10.0|M/S|100.0|2015-10-28T00:00:00|2020-11-05T21:35:00
NC|KCT||HHE|40.475567|-124.337486|378.0|0.0|90.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KCT||HHN|40.475567|-124.337486|378.0|0.0|0.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KCT||HHZ|40.475567|-124.337486|378.0|0.0|0.0|-90.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KCT||HNE|40.475567|-124.337486|378.0|0.0|90.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KCT||HNN|40.475567|-124.337486|378.0|0.0|0.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KCT||HNZ|40.475567|-124.337486|378.0|0.0|0.0|-90.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:48:00|3000-01-01T00:00:00
NC|KHBB||HHE|40.659901|-123.219658|1864.0|0.0|90.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHBB||HHN|40.659901|-123.219658|1864.0|0.0|0.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHBB||HHZ|40.659901|-123.219658|1864.0|0.0|0.0|-90.0|Guralp-CMG-3ESPC|314597000.0|1.0|M/S|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHBB||HNE|40.659901|-123.219658|1864.0|0.0|90.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHBB||HNN|40.659901|-123.219658|1864.0|0.0|0.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHBB||HNZ|40.659901|-123.219658|1864.0|0.0|0.0|-90.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T16:56:00|3000-01-01T00:00:00
NC|KHMB||HHE|40.874748|-123.73259|1501.0|0.0|90.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KHMB||HHN|40.874748|-123.73259|1501.0|0.0|0.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KHMB||HHZ|40.874748|-123.73259|1501.0|0.0|0.0|-90.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KHMB||HNE|40.874748|-123.73259|1501.0|0.0|90.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KHMB||HNN|40.874748|-123.73259|1501.0|0.0|0.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KHMB||HNZ|40.874748|-123.73259|1501.0|0.0|0.0|-90.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T17:01:00|3000-01-01T00:00:00
NC|KIP||EHZ|39.808407|-123.4813|1341.0|0.0|0.0|-90.0|L4|766237000.0|10.0|M/S|100.0|2015-10-29T22:00:00|2019-08-21T20:42:00
NC|KKP||EHZ|40.145794|-123.46965|1226.0|0.0|0.0|-90.0|L4|383118000.0|10.0|M/S|100.0|2015-10-28T00:00:00|2020-11-05T21:35:00
NC|KMPB||HHE|40.417194|-124.120758|938.0|0.0|90.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T15:39:00|3000-01-01T00:00:00
NC|KMPB||HHN|40.417194|-124.120758|938.0|0.0|0.0|0.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T15:39:00|3000-01-01T00:00:00
NC|KMPB||HHZ|40.417194|-124.120758|938.0|0.0|0.0|-90.0|Guralp-CMG-3ESPC|629194000.0|1.0|M/S|100.0|2016-04-28T15:39:00|3000-01-01T00:00:00
NC|KMPB||HNE|40.417194|-124.120758|938.0|0.0|90.0|0.0|Episensor|213926.0|1.0|M/S**2|100.0|2016-04-28T15:39:00|3000-01-01T00:00:00
